gene,objective,cycling_constraint
Mtmr14,6.45102074606909,1
Tk2,6.449702170755492,1
Natd1,6.445793377103936,1
Frrs1,6.444697675384709,1
Fads1,6.44006983861451,1
S100a3,6.43838689778827,1
Hpgds,6.437413239656839,1
Asb3,6.435860396331818,1
Saraf,6.435840663120444,1
Wdr76,6.4352285587478875,1
Eif2ak2,6.432042977525519,1
Zfp446,6.431337193651934,1
Mettl22,6.430089391409874,1
Armcx1,6.42923338738367,1
Ccpg1,6.4286021494032815,1
Ahi1,6.428237523088453,1
Zfas1,6.427735288552512,1
Tdg,6.426247098089691,1
Raet1d,6.421189841167584,1
Gmip,6.419567247764978,1
Zfp407,6.4191409152593755,1
4933406C10Rik,6.417139345152863,1
Med11,6.412816474634579,1
Ift43,6.411997976347689,1
Ppm1e,6.4119976652739625,1
Snrpe,6.411784109324416,1
Prpf38a,6.408217210869728,1
Kcnrg,6.406090238317647,1
D930015M05Rik,6.4060465073612685,1
Cyb5r4,6.405929779157836,1
Ywhaq,6.405728125994023,1
Tespa1,6.403406750145891,1
B9d2,6.401475020495492,1
Med20,6.400837234305956,1
Zfp775,6.399672280865446,1
Cep97,6.3994408951337105,1
Zkscan7,6.399018225681451,1
Lmo4,6.398917262881974,1
Bag2,6.395698802375682,1
Herc6,6.395289324439641,1
Tlr12,6.394728461347832,1
Rabif,6.394305646634376,1
Cxcl10,6.392507033541468,1
Trappc13,6.391980127172822,1
Gm15972,6.3910336693004846,1
Ddb2,6.3857946828908005,1
Ascc3,6.383945854043577,1
Hist2h3c1,6.383030267210123,1
Trbv14,6.3820755065035,1
Umad1,6.380886402601949,1
Utp11,6.378064714338305,1
Irf7,6.37408456349314,1
Cdc14a,6.373928379460948,1
Gnptg,6.373685610860684,1
Asb7,6.372605334292914,1
Klf7,6.371151815085901,1
Lcn4,6.368544183768312,1
Hist1h3b,6.368390229941944,1
Ogfr,6.367631774128595,1
Mgst3,6.367505990269689,1
Pcdhgc4,6.3668315881256685,1
Dusp11,6.366619164542281,1
Fam129c,6.366333599995862,1
Cdyl,6.366315261503752,1
Crlf1,6.366224173520161,1
Pip4k2c,6.364541596449807,1
Scel,6.361688766678686,1
Edem1,6.361477658719852,1
Lmnb2,6.361294529038086,1
Lasp1,6.36007129551169,1
Cox5a,6.359495995402872,1
Nyap1,6.359158867346458,1
Hjurp,6.3572490989461095,1
Med24,6.356963692110215,1
Dync1i2,6.354648286049143,1
Gpn3,6.354300107120362,1
Aebp1,6.3538365396224785,1
Gm34121,6.353786258075912,1
Tcof1,6.3534220141991335,1
B3gnt3,6.353185951765698,1
Thyn1,6.351642313316105,1
Nif3l1,6.351152810635177,1
Pacsin2,6.34905637367998,1
Gm42699,6.348926059584581,1
Pwwp2a,6.348316027792227,1
Hipk3,6.348239236454429,1
Tmem175,6.344911157244606,1
Lrrc14,6.343872913902739,1
Pfkfb2,6.343749596865271,1
Tbc1d2,6.343742067838229,1
Ptp4a2,6.343683802118937,1
Tm2d1,6.343668347719623,1
Slc15a4,6.337489244534434,1
Ticrr,6.337176267517888,1
Plag1,6.336673791446274,1
Yae1d1,6.335322173262244,1
Cep70,6.334459373691904,1
Mrpl47,6.334399845317342,1
Evi2,6.332259403195232,1
Fem1a,6.329894720391105,1
Atp1a2,6.3298256413477505,1
Ralgps1,6.328322573296819,1
Nrip1,6.326059144313607,1
Lzts3,6.324067743144505,1
Gid8,6.322515610333847,1
Psmb6,6.322385729635093,1
Ccdc61,6.321388916612699,1
Hnrnpd,6.317234394655207,1
Csf1r,6.3169455764944775,1
Usp19,6.3161306168961815,1
Rrad,6.3149340511139185,1
Gm16575,6.314730793335118,1
Rcn2,6.314655174192469,1
Ficd,6.312865917948281,1
Hnrnpab,6.312157483961719,1
Gm5129,6.311974293838654,1
Pxylp1,6.309062138136773,1
Hs6st1,6.308992529195594,1
Ybx1,6.30709133798655,1
Ociad1,6.3024966048642375,1
Set,6.30121760131419,1
Poln,6.300860606291138,1
Rbm42,6.29949010247207,1
3830406C13Rik,6.299298151227402,1
Serf1,6.298641745846952,1
Chmp4b,6.2982319997805405,1
Best1,6.296740837637877,1
Gpatch3,6.29473630113069,1
Stt3b,6.294645856780036,1
Dpp3,6.29397463606349,1
2900097C17Rik,6.2935989403543795,1
Entpd1,6.29295909596731,1
Gm32569,6.292137290049966,1
Thap3,6.291529368859719,1
Sept11,6.290832694416604,1
Kndc1,6.288803984945387,1
Phgdh,6.2887456760309774,1
0610010F05Rik,6.28697682385707,1
Asic1,6.286621060949544,1
Lratd2,6.285391623360694,1
Pabpn1,6.284958731835238,1
Pycrl,6.282465814307465,1
Micall1,6.2813465737146865,1
Irf8,6.280499085275568,1
Aup1,6.277666142185277,1
E130116L18Rik,6.2764678801931275,1
Hist1h3d,6.276436124377411,1
Rpl34,6.2758312995904255,1
Hmgcr,6.273532357637102,1
Synj1,6.271012351843112,1
Gars,6.269856193753997,1
Clhc1,6.267628954566983,1
Nt5c2,6.266465079450904,1
Arsa,6.261379040558128,1
Drosha,6.260538904660125,1
Anxa4,6.257643328411679,1
Usp14,6.255939492031264,1
Tbx19,6.25347281569212,1
Cacna1b,6.252923828994606,1
Hus1,6.25249842266897,1
Map4,6.251818856655875,1
Cdc26,6.2500767371984765,1
Col27a1,6.248819385906739,1
Dipk1b,6.245211251746551,1
Sp9,6.244925673631764,1
Ints9,6.244031111554498,1
Actr3,6.242757673905195,1
Gimap4,6.2425032181124696,1
Upf3b,6.242472897117517,1
Cdk7,6.242313234665513,1
Cacul1,6.24030929754339,1
Gm16677,6.239335490345289,1
9430065F17Rik,6.239067911148812,1
Mrpl18,6.236367889668596,1
Xbp1,6.236206908503513,1
Aco1,6.236053511335539,1
Cox17,6.234812036822443,1
Copg1,6.234706878806917,1
Cnpy3,6.234204161514431,1
Zmynd12,6.232620959373976,1
Kif20a,6.230056415743889,1
Cox6c,6.229308377673215,1
Znhit1,6.227401921143597,1
Gm20632,6.226113441778719,1
Srp19,6.225574936846311,1
Ift20,6.225426361092923,1
Gm34794,6.225390624440488,1
Rpl36a-ps1,6.22205845170931,1
Ap2s1,6.220108980951828,1
Ddb1,6.219867725861266,1
Ncapd3,6.215428710931784,1
Psmb9,6.214092382044655,1
Psat1,6.214008800142449,1
Cog4,6.2134950684479024,1
Gipc3,6.212735441340563,1
Ndufa11,6.211308535432226,1
Dtymk,6.210667361615619,1
Gm12764,6.210581210617818,1
Tdp1,6.210030000028269,1
Senp8,6.208335765302332,1
Tmem128,6.206734869244376,1
Tmod1,6.206603153964604,1
Vapb,6.20634511039373,1
D630039A03Rik,6.205794023119761,1
Gnb4,6.205699702260717,1
Olfr543,6.205573295696176,1
Rrp1,6.205566450381647,1
Setd3,6.204262797665393,1
Lef1os1,6.20229508737979,1
Stk11,6.200638125684755,1
2610206C17Rik,6.19940396735073,1
Gm29670,6.195731663888587,1
Vat1l,6.195141623251857,1
Ampd2,6.194819492034013,1
Fmnl3,6.19424335018862,1
Atraid,6.194053345921823,1
Cldnd1,6.193894131556509,1
Taf6l,6.192917569412755,1
Aig1,6.191362329405164,1
Kifc3,6.190664519259771,1
Hint3,6.181550249440808,1
Myc,6.180377594142586,1
Nsmf,6.180034061393767,1
Ppil2,6.1777189929625544,1
Prc1,6.177481520608358,1
Mpzl1,6.176612409883053,1
Rilpl2,6.176049684886491,1
Dtl,6.175366416976066,1
Cdh11,6.174105259190244,1
Pdcd6ip,6.173846679644443,1
Spc25,6.171468763249737,1
Arl14ep,6.171097942462988,1
Gm35154,6.1651330017421415,1
Rbx1,6.164289405659208,1
Trbc2,6.159290849312437,1
Intu,6.159271462982004,1
Tars2,6.158935602292654,1
Rnf19a,6.155887040921425,1
Psmd7,6.155129913741622,1
Gm49201,6.1536697699649,1
Hsbp1,6.153286573925614,1
Mettl26,6.152445975614507,1
Wrnip1,6.152256741074857,1
Mrpl27,6.1486430037738815,1
Klhl9,6.147460426841665,1
Gm13375,6.145796618115226,1
1700028N14Rik,6.145362448636517,1
Cpped1,6.144999765011328,1
Os9,6.143766217523348,1
2810468N07Rik,6.141552584469646,1
Rab11b,6.138703164018276,1
Gm13166,6.137814860662715,1
Hist1h3i,6.137268317683869,1
Anapc5,6.137105123571486,1
Arfgef1,6.135037499794094,1
Gm12737,6.1343119190558415,1
2310011J03Rik,6.133787309413963,1
Nptxr,6.1327583193774045,1
3110082I17Rik,6.131404901287374,1
Nol10,6.131295993478672,1
Neto2,6.131243036463724,1
Bex3,6.129303965021394,1
Prrc1,6.125650401514719,1
Pms1,6.125054952799862,1
Vti1a,6.123256126034008,1
Rnaseh2c,6.122709353476314,1
Preb,6.12193306759352,1
Nutf2,6.1216769933358055,1
Apmap,6.120788773777922,1
Gm16286,6.12067870083585,1
6720489N17Rik,6.120575919327892,1
Mtif3,6.119891422404477,1
Raph1,6.119890296288285,1
Ccser2,6.11980611527684,1
Kdm3b,6.119754472389202,1
Osgepl1,6.1173533039296775,1
Nfil3,6.116917645957131,1
Wwtr1,6.114373061594546,1
Gm11205,6.1118965513469075,1
Msh2,6.108501275588687,1
Stxbp3,6.1080121275724135,1
4732440D04Rik,6.105796843326809,1
Zbtb9,6.105394457180503,1
Rrm1,6.1044601973689305,1
Poglut3,6.104136781848124,1
1700072G22Rik,6.103277641288012,1
Gm43462,6.101441321046373,1
Trnau1ap,6.100088163817191,1
Ptpn18,6.099485532732086,1
Cst7,6.0989645120994185,1
Sqstm1,6.097816196182563,1
Prps1,6.097047025912989,1
Pex3,6.095505232594269,1
Tff1,6.0952963193273115,1
Frmd4b,6.092901613062869,1
Sash1,6.091404910278027,1
Cacna1a,6.091216661758026,1
Zmym3,6.091112428570634,1
AU041133,6.089732290686041,1
Stk19,6.077052041593008,1
Pglyrp2,6.074388897788377,1
Hook3,6.074218470137301,1
Isca2,6.07105130777686,1
Pdss1,6.070112309310155,1
Gm5907,6.069615207755376,1
Rab3il1,6.068936518469218,1
Tmem186,6.0687337994951775,1
Ube2l6,6.067506646909665,1
Pak1ip1,6.06744842651891,1
Mid2,6.067356656831254,1
Glrx2,6.066535100001566,1
Hmbs,6.066128266583645,1
Cnst,6.063281929221548,1
Mtx2,6.0626175753231815,1
1700084C06Rik,6.0625867017992014,1
Zmynd11,6.062223099909546,1
Letmd1,6.0616524698207135,1
Syde1,6.058118374869832,1
Tlr7,6.057823464320482,1
Nsd1,6.057798601701056,1
Lman1l,6.0576430349708374,1
Gbp9,6.057177131628043,1
Enox1,6.056906525867402,1
Enkd1,6.054973828538757,1
Col1a1,6.053941952940564,1
Ube2v2,6.053143053862147,1
4930404N11Rik,6.0524823857646135,1
Zfp11,6.0518416632676875,1
Oaz1,6.050843606709798,1
Surf4,6.0506084221967,1
Arhgap27os3,6.049408354240425,1
Gm43727,6.049335314806901,1
Gemin5,6.044486416617279,1
Igfbp4,6.042711925374959,1
Mfap3,6.042566282700209,1
Tmem101,6.042283985004129,1
Cib3,6.0412187751858495,1
Zfp296,6.040325730394034,1
Stambp,6.035231360477295,1
Mis12,6.034159280680406,1
Ccny,6.0321161016193585,1
Acad8,6.029013701911221,1
Tradd,6.028523275376783,1
Pelp1,6.028238228994271,1
Tes,6.027462637604407,1
Mdk,6.027440250438774,1
Phf5a,6.026591630348119,1
Asap1,6.024277725474821,1
Gm16861,6.02412102887954,1
Mmp14,6.022622788204729,1
Ccdc124,6.022162726061277,1
P3h1,6.0187905067692276,1
Hist1h4i,6.018557341952896,1
Zkscan1,6.018546730931599,1
Tmtc4,6.018405826445508,1
Arfgef2,6.015957345757984,1
Pcmt1,6.014741881143849,1
Mt2,6.0127306144932415,1
Yif1a,6.011636641791895,1
Slc35f2,6.011132578574727,1
Evl,6.010665031917224,1
Parp2,6.0090137842669655,1
Smim1,6.008222845194451,1
Aprt,6.006648625170964,1
Itpa,6.00518743211274,1
Gm16568,6.005101494527427,1
Pes1,6.004278740966466,1
Timp2,6.003129165351988,1
9130008F23Rik,6.002263708712991,1
Sacs,6.000087704660419,1
Rock2,5.99668393226464,1
Hnrnpc,5.996545352104048,1
Sort1,5.994439955958097,1
Tmed10,5.993518694439426,1
Dcdc2b,5.993228101871621,1
B230319C09Rik,5.991577509731062,1
Pinx1,5.991231283522618,1
Gpam,5.990722324408317,1
Ift88,5.989556159887988,1
Gm16675,5.989064983865178,1
Glt8d2,5.988176223330743,1
Denr,5.98732607413168,1
Pus1,5.986296386126737,1
Kri1,5.985938304991223,1
Trdmt1,5.984471963740693,1
Zmym4,5.982046710461126,1
Rgl1,5.981883983229804,1
Neu1,5.981509059467162,1
Rbl2,5.980530124348995,1
Ctxn1,5.979225441784366,1
Gm11520,5.978644677495869,1
Gm43259,5.978018940632689,1
Mbtd1,5.976831330797928,1
Lrrc29,5.9719488082984,1
Pithd1,5.9716400493851785,1
Ube2r2,5.970767981032989,1
Slc35a2,5.969432126237718,1
Gm9725,5.96551292828586,1
Dclre1a,5.9643870543874895,1
Taf1b,5.962378709862163,1
Rccd1,5.962029698264542,1
Dsn1,5.961296286307573,1
4930503L19Rik,5.960776817513441,1
Cenpv,5.960706781181692,1
Phtf1,5.9593508907902,1
Traf1,5.958102590535156,1
Rapgef1,5.955656549740541,1
Iars2,5.9545068712870615,1
Nob1,5.954346031703191,1
Clgn,5.954046477292768,1
Cdca2,5.953730402229445,1
Ube2n,5.953349045398468,1
Gosr1,5.952500500400768,1
Zfand3,5.950388923200366,1
Hist1h2ak,5.948332899388312,1
1700122E12Rik,5.9480836134707875,1
Hpdl,5.945920773568356,1
Rtl8c,5.945307459240047,1
Gm20878,5.944350081380379,1
Dmac2l,5.944103810125866,1
Lsg1,5.9438537705905565,1
Pon3,5.942502990668181,1
Gfer,5.941902159578012,1
Depdc1a,5.941656943127502,1
Zcchc4,5.941476293713803,1
Car12,5.9396705092247135,1
Enpp2,5.937180788568021,1
Slc1a2,5.936904714276349,1
Caly,5.93673974299184,1
Il27ra,5.936043289386764,1
Wdr73,5.93524546160843,1
Fastkd2,5.9343600293602154,1
Mex3b,5.934010985251324,1
Rbm15,5.932783244299218,1
Insig1,5.930149429453513,1
Gm16091,5.929219861794569,1
Tbc1d8,5.928897461921846,1
Smarcad1,5.927424368014673,1
4933421A08Rik,5.926983063330384,1
Borcs6,5.926962644051437,1
Gm11273,5.926935494460155,1
N4bp2,5.926785272412742,1
Ntpcr,5.926729359062998,1
Sec13,5.926009697114383,1
4833403J16Rik,5.924121630963736,1
Mcoln2,5.922482576311125,1
Psma5,5.921883047769464,1
Nr2c2ap,5.9214550101088745,1
Strap,5.920273316180538,1
Adal,5.920241370049509,1
Nmd3,5.920083295823821,1
Ccdc138,5.91779347123393,1
Micu1,5.917762763884253,1
2010016I18Rik,5.917060549593883,1
Camk2n2,5.917002134699031,1
Cenpw,5.915805081703645,1
Cnpy2,5.91509687626519,1
Mxra7,5.913443589756739,1
4930453N24Rik,5.912731625694258,1
Rnf223,5.912479443798051,1
Cobll1,5.9121180478496695,1
Atp1b1,5.91167882823236,1
Serpine2,5.910944614457084,1
Rb1cc1,5.909350187226431,1
Trbv2,5.90929679400763,1
Tbl2,5.907429693112372,1
Tsga10,5.904976910857191,1
Lhfpl4,5.9038547552642395,1
Tpt1,5.90262667413705,1
Rbak,5.902286427316774,1
Sac3d1,5.901930687544674,1
Vegfa,5.90182358582052,1
Glrp1,5.900769076803536,1
Gbf1,5.896279633186758,1
A530017D24Rik,5.896113394880416,1
C1d,5.8958000514423,1
Tram1,5.892422199887874,1
Hist1h4m,5.891894085966534,1
Gm5547,5.891490155114964,1
Spats2,5.888915755431566,1
Pabpc1,5.8871765879388045,1
Ube2i,5.884225643888588,1
Klhl12,5.8838665837976585,1
Id3,5.883242915644244,1
Med14,5.8831349487751226,1
Gm10851,5.88058913832278,1
Elmo3,5.879403004458251,1
Eme1,5.878654314170831,1
Gm11946,5.876572671838923,1
Gm16892,5.8749609316462985,1
4933433G19Rik,5.874716202961473,1
Hsd11b2,5.874197878336606,1
Tmem74b,5.873633569045873,1
Ttyh1,5.872661715258952,1
Sirpb1c,5.868282986736155,1
Tnni3,5.866857966824375,1
Uqcrb,5.866788709370919,1
Gm46519,5.866556585011631,1
Camsap3,5.866273395983087,1
Zbtb10,5.8651798901030086,1
Gm14327,5.86516335529094,1
Chst11,5.864704814359256,1
Tns1,5.864663378739742,1
Lipa,5.86465865095591,1
Abcf2,5.864205783735641,1
Atp5b,5.863666434233679,1
Herpud1,5.859216172235215,1
Zfp770,5.859006032444599,1
Zfp963,5.858867278007278,1
Habp4,5.858528942282135,1
Inip,5.858476135934073,1
Tmem141,5.858426158285691,1
Hlx,5.858103315224737,1
Mrps23,5.857851650171442,1
Ddx52,5.857018737321646,1
Nefl,5.856952068156018,1
Ankrd27,5.8568968938162715,1
Vat1,5.855845882960272,1
Med31,5.853332577486068,1
Msmo1,5.852058021642422,1
Myo18a,5.851313004047786,1
Zfp644,5.850807263252321,1
Ackr4,5.850652206063189,1
Cish,5.84927882410895,1
Dhx16,5.848195953826894,1
Sap130,5.847932472921019,1
Atp8b4,5.8463337839698815,1
Anks1,5.84385860813906,1
Rhoa,5.843436728476892,1
Cyld,5.841735786001354,1
Ap3s2,5.841443181025239,1
Stk36,5.841392906746792,1
Abca2,5.839728288937793,1
Kctd7,5.839466495479317,1
Tpra1,5.838862162700649,1
Naca,5.837450786247417,1
1190005I06Rik,5.835779262922301,1
Ufc1,5.834927737671791,1
Pkmyt1,5.8346069216951815,1
Lias,5.832833061672782,1
Uba2,5.830781635884309,1
Gm9917,5.827687578360948,1
Klhdc10,5.825358915091332,1
Clnk,5.822444815673492,1
Idh3a,5.822077191316788,1
Ndst2,5.8214888554652475,1
Zfp142,5.820653089033513,1
Cdkn2d,5.816397371810899,1
Gk,5.8154838162496025,1
Nadk,5.812320708145341,1
Abhd18,5.810817373247029,1
Cby1,5.809016743976741,1
Gm3550,5.808013466404839,1
Jade3,5.807626226550161,1
Smyd5,5.806576979327186,1
Mblac2,5.8049891454098095,1
Fam3a,5.804111153961155,1
Mob2,5.803761240016427,1
Fam124a,5.802918630956851,1
Ppp2r5c,5.801476124066826,1
Btd,5.80121559635263,1
Trdv2-2,5.79882713880686,1
Far2,5.796567876501879,1
Gm42884,5.796390885557431,1
Akr7a5,5.795453120208835,1
Rnf25,5.793543208392295,1
B230217O12Rik,5.79352298155705,1
Tsc22d2,5.793410998695841,1
Cpt1b,5.792868808360168,1
Gm20478,5.792016368662249,1
Gm38944,5.789021805986021,1
Bid,5.788592621182816,1
Lipm,5.788199556776356,1
Sephs2,5.787434580782878,1
Pik3r5,5.7870934142494574,1
Pitpna,5.786638680354875,1
Prf1,5.7866235936395825,1
H2afx,5.785960272612248,1
Chek2,5.785759107821577,1
C730034F03Rik,5.785269957138993,1
Yipf5,5.7843028811105555,1
Knop1,5.781928794217325,1
9330175E14Rik,5.781823893749722,1
Bcl9,5.779753574839708,1
Nr3c2,5.778874212739197,1
Slco2a1,5.7773147405213585,1
Stx17,5.777157971125448,1
Dhrs1,5.776584979295049,1
Tmem131l,5.776568090654772,1
Tnpo1,5.775630507031293,1
Slc25a32,5.774692284070649,1
Ndufa13,5.7741395808487175,1
Gm45447,5.773806039223648,1
Zfp950,5.773744470933611,1
Tmem42,5.77354479770876,1
Cd300a,5.772843647385809,1
Eif4a1,5.7714602740920595,1
Tyro3,5.770067714625906,1
Spryd3,5.769530554779139,1
2510017J16Rik,5.768748236320874,1
Tigar,5.768054603788732,1
Col5a3,5.767965830321745,1
Srl,5.7678477832203345,1
Slc6a12,5.767426325040679,1
Ntmt1,5.7664359103747715,1
Mettl7a1,5.766094538222875,1
Lncbate6,5.766053736270155,1
Elac1,5.763963858463646,1
Gm15545,5.762941306494561,1
Gm49256,5.761801285646548,1
Ncapg2,5.76126048740841,1
Mnd1,5.761070962643023,1
Wdr36,5.760988858884157,1
Ccn1,5.759129987014246,1
Mtpn,5.7584156996012785,1
0610012G03Rik,5.757670331361674,1
Plb1,5.756997040680451,1
Hsd17b4,5.756245803906276,1
Gm48857,5.755364669672135,1
Sf3a2,5.754780837555862,1
Kpna4,5.754648707861094,1
Sec16a,5.752983123009022,1
Abcb6,5.7511554752072405,1
Tial1,5.749507164449199,1
Fkbp3,5.748404261815426,1
Aven,5.748079765607625,1
2010320M18Rik,5.747604874643903,1
Cdo1,5.746458020666658,1
Depdc1b,5.745632143075122,1
B430212C06Rik,5.745477521270729,1
Elac2,5.74513874859722,1
Batf3,5.741901300122216,1
2600002D14Rik,5.741572641021195,1
Rfc1,5.7414870403821565,1
Prcp,5.741161795620859,1
Mpp7,5.74064590634896,1
Gm10575,5.740540100321356,1
Nfkbiz,5.739161951776644,1
Mocs2,5.738142309733285,1
Zfp111,5.732076646435891,1
Recql4,5.731510437000276,1
Aldh18a1,5.730291301166023,1
Gm49708,5.729566105659179,1
Gm41664,5.72715876172116,1
Gm11944,5.724553493751936,1
Prcc,5.724409522354655,1
Oxct1,5.724118701908038,1
Hpcal1,5.723397639530875,1
Bola2,5.720929377694745,1
Rell1,5.7208706257577795,1
Card10,5.7205139402756675,1
Trim32,5.719154162651333,1
Ifi47,5.71906278731145,1
Hspa4l,5.71647790163359,1
Tmem160,5.715775152902862,1
Nsdhl,5.714750745748467,1
Gtf3c6,5.714734016390425,1
Hmg20b,5.7146886160528405,1
Cog3,5.714462764135861,1
Rad23a,5.7142516876986065,1
Nudt7,5.713934873503473,1
Ccdc186,5.713829898257509,1
Tsr2,5.713476943435796,1
C3ar1,5.713178010361295,1
Kmt5b,5.713026541284567,1
Dad1,5.712904878486736,1
1110059E24Rik,5.711702560249322,1
Ggt5,5.709845230737222,1
Tmem254a,5.709838814686613,1
Gm28229,5.709798138373236,1
Mrps33,5.708508047797975,1
Macrod2,5.70845909150451,1
Cerkl,5.7082751715761635,1
Gm20481,5.707309423032127,1
Sucla2,5.706007773543007,1
Ppp2r2a,5.705464210275305,1
Sra1,5.70387695932981,1
Cdk17,5.703479874219779,1
Arf4os,5.700159842784185,1
8430429K09Rik,5.69862971965347,1
Txndc12,5.696970229686283,1
Tgif1,5.693696837309776,1
Tet2,5.691968057601566,1
Triobp,5.691043130157092,1
Ppa2,5.6902615027178625,1
Ccpg1os,5.687817105863541,1
Habp2,5.686422017073954,1
Fuom,5.685985862807502,1
Gm20324,5.685737401389679,1
S100a2,5.683700684552602,1
Ccdc38,5.6833226082939285,1
Suco,5.6826519430640285,1
Chit1,5.681635645111534,1
Gm31763,5.678355452020802,1
Gm26628,5.6781946833404815,1
Cd14,5.676295976202678,1
Upb1,5.676295976202678,1
Fam214a,5.6736616464983385,1
Med10,5.672158721203463,1
Pde6d,5.670792182251169,1
Gm42531,5.670098230738048,1
Plxdc2,5.667365646289182,1
Myl1,5.667104977663399,1
Cxcl2,5.666071149737122,1
Emc1,5.665490122482747,1
Atp5o,5.6638227842696,1
Srp54a,5.661869410289576,1
Cfap126,5.659648349450899,1
Glyr1,5.659555761848049,1
Dnm3,5.659303370701361,1
Tbc1d23,5.658813600109501,1
Mlh1,5.656890524846921,1
Zbtb26,5.656344505406763,1
2810029C07Rik,5.656131914591362,1
Tfdp2,5.6553700345666895,1
Jpx,5.653013236765209,1
Shld2,5.652969242648542,1
Gm2000,5.6520477354019985,1
Cog1,5.651961947347771,1
Mrrf,5.651361458458453,1
Gstt3,5.651198510662806,1
Ifitm1,5.65112197870002,1
Wdfy1,5.650674963677056,1
Gm20939,5.648286399551351,1
Spred2,5.64789429603137,1
2700049A03Rik,5.646880334197595,1
Mrfap1,5.646852536526201,1
Llph,5.646656544291749,1
Polr2b,5.646511342956974,1
Pheta2,5.646166351542403,1
Smad2,5.645394225649934,1
Zfp90,5.645370395087574,1
Tpp1,5.644690120553441,1
Stx1a,5.644491620089504,1
Ccno,5.643775137463059,1
Anp32e,5.641186015440225,1
Nr1i3,5.640901533009386,1
Slc25a42,5.6400283808413745,1
Slc9a7,5.639910759017201,1
Eif5,5.6397410590110155,1
Lilrb4a,5.637689977458354,1
Col7a1,5.637680875110282,1
Apobr,5.636672452026255,1
Fis1,5.636455005575697,1
Naip2,5.63505087056549,1
Mrto4,5.63410917388724,1
Mrvi1,5.632396754390319,1
Slc35a5,5.631665231617494,1
Ndufb6,5.628833573915546,1
E130218I03Rik,5.6270776833258775,1
1700101I11Rik,5.625920283268606,1
Casp8ap2,5.625662957121524,1
Zfand5,5.623709029720572,1
Tor4a,5.623409887250833,1
Gm9821,5.6231007506468815,1
Adh5,5.622934056919099,1
Rce1,5.621530484836978,1
Cd200r1,5.6214649475921314,1
Pigb,5.621265842076044,1
Stx12,5.621072555263491,1
Ap3m2,5.620972535007251,1
Crlf3,5.620676748732519,1
Adprh,5.620467569431866,1
Eif3c,5.619994450230081,1
Myadm,5.618997325966432,1
Rpl27a,5.61831083348816,1
Pfdn2,5.61705468657275,1
Gstt1,5.615474250655906,1
A830005F24Rik,5.615294188429405,1
Tmsb15a,5.613074181627293,1
Cbx5,5.611620944685156,1
3010003L21Rik,5.608971600412625,1
Hist1h2ai,5.608048607292807,1
Exo1,5.607584309955527,1
Syvn1,5.6073145310979715,1
Zmpste24,5.6070725660689025,1
Frmd8os,5.606698206929304,1
Shkbp1,5.606223521806357,1
Gm29112,5.605976405248025,1
Stard7,5.604734593977425,1
Zfp459,5.603770547400016,1
Uggt1,5.603695312831893,1
Marc2,5.603589303163669,1
Gm12992,5.601626592490646,1
Gm1604a,5.601035457069119,1
Tspan14,5.6007096584023905,1
Gabrr1,5.600701372978215,1
Gm4117,5.5996009290301245,1
9130230N09Rik,5.598664449367255,1
Colgalt1,5.598550263601238,1
Magee1,5.598230271157597,1
Gm29666,5.598131076935512,1
Gm48882,5.597654991292603,1
Tigd3,5.597261034872694,1
Gm9856,5.597238130365506,1
Inpp4b,5.5964819647311135,1
Cnot8,5.596428152027827,1
Ccr2,5.596374409040131,1
Prpf18,5.594927647066075,1
Tm4sf5,5.594482387940012,1
Dync1li1,5.59303026814689,1
Gm11579,5.592770502161342,1
Vma21,5.591810461823842,1
Cln3,5.591343416754926,1
Tmem14c,5.5901866440980195,1
Epop,5.590110721590472,1
Hadhb,5.589616413044407,1
Lsm8,5.587588875400932,1
Gm10643,5.587158062373254,1
Fpgs,5.5862905747346,1
Gpr146,5.58432175334699,1
Dhx30,5.583641260965466,1
Capn11,5.581612499479461,1
Prkch,5.579903751668063,1
Mthfr,5.578894999916969,1
Gm15929,5.577711195539566,1
Hibch,5.577334673372418,1
Sec22b,5.575624612286392,1
Stip1,5.575351513762787,1
Kcnk3,5.5747828976633995,1
Ptger3,5.574640088839082,1
Cant1,5.573189895181547,1
Plp2,5.571837263061156,1
Mrtfa,5.571625609109759,1
Pou2f1,5.571291298570011,1
Ptdss2,5.57019210224228,1
Sap18b,5.5701676371590265,1
Pde7b,5.569974630241543,1
Ddx3x,5.569107230340369,1
Cpxm1,5.569026728812995,1
Tfb2m,5.568780176174345,1
Tacc3,5.568733140479032,1
Gzme,5.565377728063673,1
Rbm48,5.561748918094484,1
Ccl25,5.560469818417264,1
4921514A10Rik,5.5594658557912595,1
5430405H02Rik,5.558476570006674,1
D17H6S53E,5.557497130102616,1
Cd37,5.557193237606561,1
Psmd8,5.557151529746782,1
Klhl21,5.554481065854219,1
Sec11a,5.552827371726724,1
Smyd2,5.552089383826944,1
Gm19510,5.549541990447096,1
Ergic2,5.548713891149281,1
1700063D05Rik,5.548014420999296,1
Tmppe,5.54698179553981,1
Gm42937,5.546730101317065,1
Eya1,5.546576343528268,1
Mtfr1l,5.546362695692994,1
Plpp5,5.546201561809667,1
Cwc27,5.545111818554559,1
Fyn,5.544558234255962,1
Nfkbib,5.543845574838241,1
Gm16638,5.543569204890036,1
Smg7,5.541916261567858,1
Tom1l2,5.5406781308055395,1
Oaz2,5.540189858427055,1
